,header,describtion,characteristics,section_name,link
57,"SQP 10 Вт 1.1 Ом, 5%, Резистор проволочный мощный (цементный)","Резисторы серии SQP находят применение в промышленной электронике, в схемах блоков питания и усилителей, при измерениях в качестве испытательной нагрузки, а также в качестве нагревательных элементов (в частности в видеокамерах наружного видеонаблюдения). Резисторы SQP обладают повышенной жаро и огнестойкостью. Являются аналогами ПЭВ, С5-35, С5-37 Основа - особо чистая керамика Al2O3 Резистивный элемент - проводник с высоким удельным сопротивлением или металлооксидный стержень Выводы - луженая медь Литой цементный корпус","Тип sqp  ​
Номин.сопротивление 1.1  ​
Единица измерения ом  ​
Точность,% 5  ​
Номин.мощность,Вт 10  ​
Макс.рабочее напряжение,В 750
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 48
Ширина (диаметр) корпуса W(D),мм 9.5
Вес, г 11
",Резисторы мощные (более 2 Вт),https://www.chipdip.ru/product/sqp-10w-1.1-om-5
58,"SQP 10 Вт 2.2 Ом, 5%, Резистор проволочный мощный (цементный)","Резисторы серии SQP находят применение в промышленной электронике, в схемах блоков питания и усилителей, при измерениях в качестве испытательной нагрузки, а также в качестве нагревательных элементов (в частности в видеокамерах наружного видеонаблюдения). Резисторы SQP обладают повышенной жаро и огнестойкостью. Являются аналогами ПЭВ, С5-35, С5-37 Основа - особо чистая керамика Al2O3 Резистивный элемент - проводник с высоким удельным сопротивлением или металлооксидный стержень Выводы - луженая медь Литой цементный корпус","Тип sqp  ​
Номин.сопротивление 2.2  ​
Единица измерения ом  ​
Точность,% 5  ​
Номин.мощность,Вт 10  ​
Макс.рабочее напряжение,В 750
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 48
Ширина (диаметр) корпуса W(D),мм 9.5
Вес, г 11
",Резисторы мощные (более 2 Вт),https://www.chipdip.ru/product/sqp-10w-2.2-om-5
59,,,,Резисторы мощные (более 2 Вт),https://www.chipdip.ru/product/sqp-10w-2.7-om-5
60,"SQP 10 Вт 3.9 Ом, 5%, Резистор проволочный мощный (цементный)","Резисторы серии SQP находят применение в промышленной электронике, в схемах блоков питания и усилителей, при измерениях в качестве испытательной нагрузки, а также в качестве нагревательных элементов (в частности в видеокамерах наружного видеонаблюдения). Резисторы SQP обладают повышенной жаро и огнестойкостью. Являются аналогами ПЭВ, С5-35, С5-37 Основа - особо чистая керамика Al2O3 Резистивный элемент - проводник с высоким удельным сопротивлением или металлооксидный стержень Выводы - луженая медь Литой цементный корпус","Тип sqp  ​
Номин.сопротивление 3.9  ​
Единица измерения ом  ​
Точность,% 5  ​
Номин.мощность,Вт 10  ​
Макс.рабочее напряжение,В 750
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 48
Ширина (диаметр) корпуса W(D),мм 9.5
Вес, г 11
",Резисторы мощные (более 2 Вт),https://www.chipdip.ru/product/sqp-10w-3.9-om-5
61,,,,Резисторы мощные (более 2 Вт),https://www.chipdip.ru/product/sqp-10w-4.7-om-5
62,"SQP 10 Вт 6.8 Ом, 5%, Резистор проволочный мощный (цементный)","Резисторы серии SQP находят применение в промышленной электронике, в схемах блоков питания и усилителей, при измерениях в качестве испытательной нагрузки, а также в качестве нагревательных элементов (в частности в видеокамерах наружного видеонаблюдения). Резисторы SQP обладают повышенной жаро и огнестойкостью. Являются аналогами ПЭВ, С5-35, С5-37 Основа - особо чистая керамика Al2O3 Резистивный элемент - проводник с высоким удельным сопротивлением или металлооксидный стержень Выводы - луженая медь Литой цементный корпус","Тип sqp  ​
Номин.сопротивление 6.8  ​
Единица измерения ом  ​
Точность,% 5  ​
Номин.мощность,Вт 10  ​
Макс.рабочее напряжение,В 750
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 48
Ширина (диаметр) корпуса W(D),мм 9.5
Вес, г 11
",Резисторы мощные (более 2 Вт),https://www.chipdip.ru/product/sqp-10w-6.8-om-5
63,"SQP 10 Вт 10 Ом, 5%, Резистор проволочный мощный (цементный)","Резисторы серии SQP находят применение в промышленной электронике, в схемах блоков питания и усилителей, при измерениях в качестве испытательной нагрузки, а также в качестве нагревательных элементов (в частности в видеокамерах наружного видеонаблюдения). Резисторы SQP обладают повышенной жаро и огнестойкостью. Являются аналогами ПЭВ, С5-35, С5-37 Основа - особо чистая керамика Al2O3 Резистивный элемент - проводник с высоким удельным сопротивлением или металлооксидный стержень Выводы - луженая медь Литой цементный корпус","Тип sqp  ​
Номин.сопротивление 10  ​
Единица измерения ом  ​
Точность,% 5  ​
Номин.мощность,Вт 10  ​
Макс.рабочее напряжение,В 750
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 48
Ширина (диаметр) корпуса W(D),мм 9.5
Вес, г 11
",Резисторы мощные (более 2 Вт),https://www.chipdip.ru/product/sqp-10w-10-om-5
64,,,,Резисторы мощные (более 2 Вт),https://www.chipdip.ru/product/sqp-10w-27-om-5
65,,,,Резисторы мощные (более 2 Вт),https://www.chipdip.ru/product/sqp-10w-47-om-5
66,,,,Резисторы мощные (более 2 Вт),https://www.chipdip.ru/product/sqp-10w-82-om-5
67,"SQP 10 Вт 180 Ом, 5%, Резистор проволочный мощный (цементный)","Резисторы серии SQP находят применение в промышленной электронике, в схемах блоков питания и усилителей, при измерениях в качестве испытательной нагрузки, а также в качестве нагревательных элементов (в частности в видеокамерах наружного видеонаблюдения). Резисторы SQP обладают повышенной жаро и огнестойкостью. Являются аналогами ПЭВ, С5-35, С5-37 Основа - особо чистая керамика Al2O3 Резистивный элемент - проводник с высоким удельным сопротивлением или металлооксидный стержень Выводы - луженая медь Литой цементный корпус","Тип sqp  ​
Номин.сопротивление 180  ​
Единица измерения ом  ​
Точность,% 5  ​
Номин.мощность,Вт 10  ​
Макс.рабочее напряжение,В 750
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 48
Ширина (диаметр) корпуса W(D),мм 9.5
Вес, г 11
",Резисторы мощные (более 2 Вт),https://www.chipdip.ru/product/sqp-10w-180-om-5
68,,,,Резисторы мощные (более 2 Вт),https://www.chipdip.ru/product/sqp-10w-200-om-5
69,,,,Резисторы мощные (более 2 Вт),https://www.chipdip.ru/product/sqp-10w-220-om-5
70,,,,Резисторы мощные (более 2 Вт),https://www.chipdip.ru/product/sqp-10w-330-om-5
71,,,,Резисторы мощные (более 2 Вт),https://www.chipdip.ru/product/sqp-10w-470-om-5
72,"SQP 10 Вт 1 кОм, 5%, Резистор проволочный мощный (цементный)","Резисторы серии SQP находят применение в промышленной электронике, в схемах блоков питания и усилителей, при измерениях в качестве испытательной нагрузки, а также в качестве нагревательных элементов (в частности в видеокамерах наружного видеонаблюдения). Резисторы SQP обладают повышенной жаро и огнестойкостью. Являются аналогами ПЭВ, С5-35, С5-37 Основа - особо чистая керамика Al2O3 Резистивный элемент - проводник с высоким удельным сопротивлением или металлооксидный стержень Выводы - луженая медь Литой цементный корпус","Тип sqp  ​
Номин.сопротивление 1  ​
Единица измерения ком  ​
Точность,% 5  ​
Номин.мощность,Вт 10  ​
Макс.рабочее напряжение,В 750
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 48
Ширина (диаметр) корпуса W(D),мм 9.5
Вес, г 10
",Резисторы мощные (более 2 Вт),https://www.chipdip.ru/product/sqp-10w-1-kom-5
73,"SQP 10 Вт 1.5 кОм, 5%, Резистор проволочный мощный (цементный)","Резисторы серии SQP находят применение в промышленной электронике, в схемах блоков питания и усилителей, при измерениях в качестве испытательной нагрузки, а также в качестве нагревательных элементов (в частности в видеокамерах наружного видеонаблюдения). Резисторы SQP обладают повышенной жаро и огнестойкостью. Являются аналогами ПЭВ, С5-35, С5-37 Основа - особо чистая керамика Al2O3 Резистивный элемент - проводник с высоким удельным сопротивлением или металлооксидный стержень Выводы - луженая медь Литой цементный корпус","Тип sqp  ​
Номин.сопротивление 1.5  ​
Единица измерения ком  ​
Точность,% 5  ​
Номин.мощность,Вт 10  ​
Макс.рабочее напряжение,В 750
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 48
Ширина (диаметр) корпуса W(D),мм 9.5
Вес, г 8
",Резисторы мощные (более 2 Вт),https://www.chipdip.ru/product/sqp-10w-1.5-kom-5
